ANO_REFERENCIA;UF_ESCOLA;MUNICIPIO_ESCOLA;ESFERA_GOVERNO;LOCALIZACAO_ESCOLA;INEP_ESCOLA;NOME_ESCOLA;ALUNADO;TOTAL_RECEBIDO_ADESAO
2017;AL;São Luís do Quitunde;Municipal;Urbana;27031772;ESCOLA MUNICIPAL DIVINO REDENTOR;120;R$23.400,00
2017;AL;São Miguel dos Milagres;Municipal;Urbana;27033805;ESCOLA MUNICIPAL LUIZ VERCOSA DE ALBUQUERQUE;300;R$33.804,00
2017;AL;São Sebastião;Municipal;Rural;27020584;ESCOLA MUNICIPAL DE EDUCACAO BASICA D PEDRO I;41;R$13.560,00
2017;AL;São Sebastião;Municipal;Rural;27020460;ESCOLA MUNICIPAL DE EDUCACAO BASICA RUI BARBOSA;60;R$12.204,00
2017;AL;São Sebastião;Municipal;Urbana;27225518;ESCOLA MUNICIPAL DE EDUCACAO BASICA PROFESSORA MARIA QUEIROZ FERRO;200;R$28.170,00
2017;AL;São Sebastião;Municipal;Rural;27222993;ESCOLA MUNICIPAL DE EDUCACAO BASICA COMENDADOR ANTONIO COUTINHO;100;R$27.270,00
2017;AL;São Sebastião;Municipal;Rural;27020622;ESCOLA MUNICIPAL DE EDUCACAO BASICA JAIME DE ALTAVILA;118;R$20.502,00
2017;AL;Satuba;Municipal;Urbana;27041123;ESCOLA MUNICIPAL HIGIA RAMALHO DE C VASCONCELOS;97;R$3.363,00
2017;AL;Satuba;Municipal;Rural;27217469;ESCOLA MUNICIPAL DE 1º GRAU PRIMAVERA;91;R$4.881,00
2017;AL;Satuba;Municipal;Urbana;27041166;GRUPO ESCOLAR DEPUTADO RUBENS CANUTO;199;R$6.741,00
2017;AL;Senador Rui Palmeira;Municipal;Rural;27009173;ESCOLA MUNICIPAL DE EDUCACAO BASICA VEREADOR FERNANDO NEPOMUCENO;60;R$20.340,00
2017;AL;Senador Rui Palmeira;Municipal;Urbana;27009084;ESCOLA MUNICIPAL DE EDUCACAO BASICA NOSSA SENHORA DO LIVRAMENTO;100;R$18.780,00
2017;AL;Tanque d'Arca;Municipal;Rural;27015947;ESCOLA MUNICIPAL DE EDUCACAO BASICA SENADOR RUI PALMEIRA;32;R$13.440,00
2017;AL;Taquarana;Municipal;Rural;27021050;ESCOLA MUNICIPAL DE EDUCACAO BASICA EDGAR TENORIO DE LIMA;296;R$75.180,00
2017;AL;Taquarana;Municipal;Rural;27021025;ESCOLA MUNICIPAL DE EDUCACAO BASICA CRAVEIRO COSTA;48;R$13.680,00
2017;AL;Traipu;Municipal;Rural;27022170;ESCOLAR MUNICIPAL DE EDUCACAO BASICA ARTUR OLIMPIO DOS SANTOS;192;R$32.832,00
2017;AL;Traipu;Municipal;Rural;27218775;ESCOLA MUNICIPAL DE EDUCACAO BASICA ILVA RIBEIRO;78;R$20.550,00
2017;AL;Traipu;Municipal;Rural;27022196;ESCOLA MUNICIPAL DE EDUCACAO BASICA PROF JOSE MEDEIROS;251;R$61.650,00
2017;AL;Traipu;Municipal;Rural;27021840;ESCOLA MUNICIPAL DE EDUCACAO BASICA RUI BARBOSA II;47;R$13.470,00
2017;AL;União dos Palmares;Municipal;Urbana;27024890;ESCOLA MUNICIPAL FERNANDO JUAZEIRO;60;R$13.860,00
2017;AL;União dos Palmares;Municipal;Urbana;27249000;ESCOLA MUNICIPAL JAIRO CORREIA VIANA;80;R$18.465,00
2017;AL;União dos Palmares;Municipal;Rural;27024130;ESCOLA MUNICIPAL MARIA MARIA DE CASTRO SARMENTO;80;R$27.120,00
2017;AL;União dos Palmares;Municipal;Rural;27024717;ESCOLA MUNICIPAL PE DONALD ROBERT MACGYLLIVRAY;80;R$27.120,00
2017;AL;União dos Palmares;Municipal;Rural;27024970;ESCOLA MUNICIPAL PEDRO PEREIRA DA SILVA;80;R$20.565,00
2017;AL;União dos Palmares;Municipal;Urbana;27024008;ESCOLA MUNICIPAL PROFESSORA FILOMENA MEDEIROS;60;R$13.860,00
2017;AL;Viçosa;Municipal;Urbana;27049418;EM PROFA MARIA ALZA TORRES BARBOSA;100;R$18.660,00
2017;AL;Maceió;Estadual;Urbana;27035646;ESCOLA ESTADUAL ALFREDO GASPAR DE MENDONCA;525;R$17.703,00
2017;AL;Maceió;Estadual;Urbana;27035700;ESCOLA ESTADUAL CORONEL FRANCISCO ALVES MATA;120;R$23.250,00
2017;AL;Joaquim Gomes;Estadual;Rural;27028992;ESCOLA ESTADUAL INDIGENA JOSE MANOEL DE SOUZA;25;R$1.227,00
2017;AL;Joaquim Gomes;Estadual;Rural;27029107;ESCOLA ESTADUAL INDIGENA JOSE MAXIMO DE OLIVEIRA;169;R$28.737,00
2017;AL;Maceió;Estadual;Urbana;27036014;ESCOLA ESTADUAL OTACILIO HOLANDA DE ANDRADE;61;R$8.325,00
2017;AL;Maceió;Estadual;Urbana;27038599;ESCOLA ESTADUAL PROF SEBASTIAO DA HORA;50;R$1.686,00
2017;AL;Maceió;Estadual;Urbana;27037045;ESCOLA ESTADUAL PROF VIRGINIO DE CAMPOS;214;R$25.254,00
2017;AL;Maceió;Estadual;Urbana;27037142;ESCOLA ESTADUAL PROFª JOSEFA CONCEICAO DA COSTA;100;R$5.620,00
2017;AL;Delmiro Gouveia;Estadual;Urbana;27003213;ESCOLA ESTADUAL WATSON CLEMENTINO DE GUSMAO SILVA;110;R$4.170,00
2017;AL;Maceió;Estadual;Urbana;27036758;ESCOLA ESTADUAL LIONS MACEIO PAJUCARA;75;R$8.451,00
2017;AL;Maceió;Estadual;Urbana;27036707;ESCOLA ESTADUAL PROF EDUARDO ALMEIDA DA SILVA;60;R$8.316,00
2017;AL;Maceió;Estadual;Urbana;27036430;ESCOLA ESTADUAL PROFESSORA ANA COELHO PALMEIRA;40;R$1.656,00
2017;AM;Autazes;Municipal;Rural;13019996;ESC MUNICIPAL SAO FRANCISCO;60;R$20.340,00
2017;AM;Autazes;Municipal;Rural;13019082;ESC MUNICIPAL INDIGENA NOVO HORIZONTE;70;R$20.490,00
2017;AM;Autazes;Municipal;Rural;13070266;ESC MUNICIPAL ALVINA CAVALCANTE TUPINAMBA;125;R$34.230,00
2017;AM;Autazes;Municipal;Rural;13019813;ESC MUNICIPAL INDIGENA DR JACOBINA;50;R$13.710,00
2017;AM;Autazes;Municipal;Rural;13019104;ESC MUNICIPAL RAIMUNDA CALDAS;80;R$27.120,00
2017;AM;Autazes;Municipal;Rural;13019252;ESC MUNICIPAL SANTO ANTONIO;80;R$6.135,00
2017;AM;Autazes;Municipal;Rural;13019864;ESC MUNICIPAL INDIGENA MANOEL MIRANDA;120;R$34.170,00
2017;AM;Autazes;Municipal;Rural;13019961;ESC MUNICIPAL RUY ALCANTARA DE ALBUQUERQUE;100;R$27.420,00
2017;AM;Autazes;Municipal;Rural;13019597;ESC MUNICIPAL ELIEZER CORREA LIMA;80;R$20.550,00
2017;AM;Barreirinha;Municipal;Urbana;13055259;ESC HILMA DUTRA;150;R$28.095,00
2017;AM;Borba;Municipal;Rural;13049437;ESC MANOEL LOPO SARAIVA;123;R$20.547,00
2017;AM;Borba;Municipal;Rural;13077082;ESC FRANCISCO BEZERRA BATISTA;146;R$24.642,00
2017;AM;Caapiranga;Municipal;Rural;13016350;ESC MUL JOSE PEREIRA DE CASTRO;36;R$13.500,00
2017;AM;Caapiranga;Municipal;Rural;13263250;ESC MUNICIPAL NOVO HORIZONTE;140;R$40.980,00
2017;AM;Caapiranga;Municipal;Urbana;13073028;ESCOLA MUNICIPAL QUEIROZ NETO;300;R$33.804,00
2017;AM;Carauari;Municipal;Urbana;13083341;ESC PROFª ELIZA PEDROSA;185;R$37.275,00
2017;AM;Careiro;Municipal;Rural;13067010;ESCOLA MUNICIPAL ARTHUR MENEZES DE OLIVEIRA;201;R$40.965,00
2017;AM;Careiro;Municipal;Rural;13062735;ESCOLA MUNICIPAL MARIA MERCEDES TRINDADE PRAIANO;168;R$28.728,00
2017;AM;Careiro;Municipal;Rural;13081900;ESCOLA MUNICIPAL FRED FERNANDES DA SILVA;84;R$20.565,00
2017;AM;Careiro;Municipal;Rural;13062727;ESCOLA MUNICIPAL PEDRO DE ALCANTARA DA SILVA PINHEIRO;169;R$28.737,00
2017;AM;Careiro;Municipal;Urbana;13100742;ESCOLA MUNICIPAL RAIMUNDA DA COSTA VILLAR;327;R$51.630,00
2017;AM;Careiro;Municipal;Urbana;13081918;CENTRO EDUCACIONAL JOAO LOBO;766;R$126.720,00
2017;AM;Careiro da Várzea;Municipal;Rural;13021370;ESC MUN FREI ISIDORO;169;R$40.860,00
2017;AM;Careiro da Várzea;Municipal;Urbana;13020986;ESC MUN BALBINA MESTRINHO;338;R$65.535,00
2017;AM;Coari;Municipal;Urbana;13069519;ESCOLA MUNICIPAL RAIMUNDO BEZERRA;100;R$5.620,00
2017;AM;Coari;Municipal;Urbana;13113607;ESCOLA MUNICIPAL MARIA DE NAZARE PEREIRA DA SILVA;75;R$14.070,00
2017;AM;Coari;Municipal;Urbana;13256220;ESCOLA MUNICIPAL RAIMUNDA CRUZ E SILVA;80;R$5.520,00
2017;AM;Coari;Municipal;Rural;13017250;ESCOLA MUNICIPAL MARIA ALMEIDA DO NASCIMENTO;100;R$27.420,00
2017;AM;Coari;Municipal;Rural;13017160;ESCOLA MUNICIPAL DOM JAKSON DAMASCENO;100;R$27.255,00
2017;AM;Coari;Municipal;Urbana;13100521;ESCOLA MUNICIPAL MARIA ELISANGELA LITAIFF;50;R$2.805,00
2017;AM;Coari;Municipal;Rural;13016830;ESCOLA MUNICIPAL HIGINA TAVARES DA SILVA;50;R$13.710,00
2017;AM;Eirunepé;Municipal;Urbana;13070320;ESC ARMANDO MENDES;163;R$5.865,00
2017;AM;Eirunepé;Municipal;Urbana;13070312;ESC NOSSA SENHORA DO PERPETUO SOCORRO;127;R$4.989,00
2017;AM;Fonte Boa;Municipal;Urbana;13006584;ESC MUN FRANCISCA CREUZA M DE PAULA;852;R$98.460,00
2017;AM;Fonte Boa;Municipal;Urbana;13076604;ESC MUN VALNEI CORREA DE SOUZA;322;R$46.635,00
2017;AM;Humaitá;Municipal;Rural;13050419;ESCOLA MUNICIPAL JOAO DA CRUZ;171;R$28.755,00
2017;AM;Humaitá;Municipal;Urbana;13049992;ESCOLA MUNICIPAL JOSE CEZARIO MENEZES DE BARROS;250;R$42.180,00
2017;AM;Humaitá;Municipal;Urbana;13051237;ESCOLA MUNICIPAL DOM BOSCO;200;R$37.395,00
2017;AM;Iranduba;Municipal;Urbana;13082469;ESCOLA MUNICIPAL ANA BARBOSA DE CASTRO;150;R$28.140,00
2017;AM;Iranduba;Municipal;Rural;13021958;ESC PROCOPIO MARANHAO;100;R$16.452,00
2017;AM;Iranduba;Municipal;Rural;13021699;ESC MARCOS BENICIO RIOS;100;R$27.420,00
2017;AM;Itacoatiara;Municipal;Urbana;13073087;ESC IRMAS DOROTEIAS;98;R$18.465,00
2017;AM;Itacoatiara;Municipal;Rural;13060244;ESC ANTONIA VIEIRA;189;R$54.480,00
2017;AM;Itacoatiara;Municipal;Rural;13034170;ESC MONSENHOR JOAQUIM PEREIRA;89;R$27.060,00
2017;AM;Itamarati;Municipal;Urbana;13072005;ESC PADRE GUILHERME BURMANJE;67;R$13.860,00
2017;AM;Itamarati;Municipal;Urbana;13090941;ESC FRANCISCA GOMES LOBO;119;R$14.031,00
2017;AM;Itapiranga;Municipal;Urbana;13079484;ESCOLA MUNICIPAL MARIA ROSALINA DE OLIVEIRA PINHO;572;R$64.764,00
2017;AM;Jutaí;Municipal;Urbana;13006797;ESC MUL PRESIDENTE TANCREDO NEVES;229;R$46.635,00
2017;AM;Lábrea;Municipal;Urbana;13074814;ESC MARIA DO SOCORRO BRITO LIMA;60;R$13.860,00
2017;AM;Manacapuru;Municipal;Rural;13023799;EMEF SAO JOAO DO UBIM;194;R$47.685,00
2017;AM;Manacapuru;Municipal;Rural;13055640;EMEF MARIO JORGE DO COUTO LOPES;59;R$13.635,00
2017;AM;Manacapuru;Municipal;Rural;13024396;EMEF ERNESTINA LIMA PEREIRA;51;R$13.605,00
2017;AM;Manacapuru;Municipal;Rural;13062913;EMEF EDIRALDO SAMPAIO DE OLIVEIRA;313;R$53.361,00
2017;AM;Manacapuru;Municipal;Rural;13142240;EMEF JOFRE PESSOA DE ALENCAR;150;R$41.130,00
2017;AM;Manacapuru;Municipal;Rural;13023667;EMEF SAGRADO CORACAO DE JESUS;128;R$24.480,00
2017;AM;Manaquiri;Municipal;Rural;13024809;ESCOLA MUNICIPAL SANTO ANTONIO;151;R$41.100,00
2017;AM;Manaquiri;Municipal;Rural;13063022;ESCOLA MUNICIPAL SAO FRANCISCO;101;R$20.349,00
2017;AM;Manaus;Municipal;Urbana;13092880;EM FRANCISCO NUNES DA SILVA;100;R$18.780,00
2017;AM;Manaus;Municipal;Rural;13029134;EM PROFª JOANA VIEIRA;50;R$13.650,00
2017;AM;Manicoré;Municipal;Rural;13051830;ESCOLA MUNICIPAL SAO FRANCISCO DE ASSIS;162;R$28.674,00
2017;AM;Maués;Municipal;Rural;13040294;ESC MUN SENADOR JOAO BOSCO;120;R$33.960,00
2017;AM;Parintins;Municipal;Rural;13042360;ESCOLA MUNICIPAL FERNANDO CARVALHO;181;R$32.733,00
2017;AM;Presidente Figueiredo;Municipal;Rural;13058096;ESCOLA MUNICIPAL ADEMILDE DA FONSECA SOBRAL;150;R$40.860,00
2017;AM;Rio Preto da Eva;Municipal;Urbana;13081853;ESC ALEGRIA DE SABER;100;R$3.372,00
2017;AM;Rio Preto da Eva;Municipal;Rural;13229206;ESC MUL FRANCISCO ALVES DA COSTA;100;R$27.420,00
2017;AM;Rio Preto da Eva;Municipal;Rural;13075810;ESC NOSSA SENHORA APARECIDA;44;R$13.620,00
2017;AM;Tapauá;Municipal;Rural;13047744;ESCOLA ALEXANDRE AMORIM;100;R$16.452,00
2017;AM;Tefé;Municipal;Rural;13013378;ESCOLA MUN RURAL NOSSA SRA DO PERPETUO SOCORRO - COSTA DE TEFE;119;R$33.960,00
2017;AM;Tefé;Municipal;Rural;13090976;ESCOLA MUN RURAL ESTHER LIMA;311;R$53.343,00
2017;AM;Fonte Boa;Estadual;Urbana;13006622;ESCOLA ESTADUAL ZULMIRA LIMA LINS;25;R$843,00
2017;AM;São Paulo de Olivença;Estadual;Urbana;13063286;CENTRO EDUCACIONAL DOMENICO MARZI;60;R$8.316,00
2017;AM;Tefé;Estadual;Rural;13013742;ESCOLA ESTADUAL AMELIA LIMA;40;R$2.424,00
2017;AM;Tonantins;Estadual;Urbana;13090267;ESCOLA ESTADUAL IRMA TERESINHA MARIA SCHROEDER;100;R$11.268,00
2017;AP;Amapá;Municipal;Urbana;16000803;ESC MUL LOURENCO BORGES FACANHA;106;R$18.645,00
2017;AP;Amapá;Municipal;Urbana;16000773;ESC MUL FRANCISCO A DE OLIVEIRA;92;R$18.660,00
2017;AP;Ferreira Gomes;Municipal;Urbana;16014006;ESC MUL JOAO FREIRE CORDEIRO;228;R$12.575,00
2017;AP;Ferreira Gomes;Municipal;Urbana;16006976;ESC MUL PASTOR JACY TORQUATO;486;R$26.695,00
2017;AP;Laranjal do Jari;Municipal;Urbana;16008170;ESC MUL MARIA DE NAZARE SOUSA MINEIRO;75;R$14.025,00
2017;AP;Laranjal do Jari;Municipal;Urbana;16008162;ESC MUL TEREZINHA LIMA QUEIROGA DE SOUSA;240;R$42.195,00
2017;AP;Laranjal do Jari;Municipal;Urbana;16009274;ESC MUL JOAO QUEIROGA DE SOUZA;200;R$37.545,00
2017;AP;Macapá;Municipal;Urbana;16008243;ESC MUL ANTONIO BARBOSA;223;R$25.335,00
2017;AP;Macapá;Municipal;Rural;16007379;ESC MUL CACILDA FERREIRA VASCONCELOS;178;R$54.495,00
2017;AP;Macapá;Municipal;Urbana;16010191;ESC MUL PROF LUCIA NEVES DENIUR;602;R$107.925,00
2017;AP;Macapá;Municipal;Rural;16010205;ESC MUL MARIA EUGENIA MACIEL SENA;72;R$20.520,00
2017;AP;Macapá;Municipal;Urbana;16008278;ESC MUN MARINETE DA SILVA MIRA;235;R$37.500,00
2017;AP;Mazagão;Municipal;Urbana;16010833;ESC MUL PROF OTAVIO CALDEIRA AFONSO;112;R$13.968,00
2017;AP;Porto Grande;Municipal;Urbana;16010850;ESC MUL ADAO FERREIRA DE SOUZA;160;R$5.856,00
2017;AP;Porto Grande;Municipal;Rural;16008642;ESC MUL CUPIXI;87;R$4.869,00
2017;AP;Porto Grande;Municipal;Urbana;16004116;ESC MUL ACRE;715;R$24.417,00
2017;AP;Santana;Municipal;Urbana;16010876;ESC MUL N S DOS NAVEGANTES;331;R$39.267,00
2017;AP;Santana;Municipal;Urbana;16004604;ESC MUL PIAUI;464;R$89.040,00
2017;AP;Vitória do Jari;Municipal;Urbana;16006585;ESC MUL ALVARO MARQUES GONCALVES;200;R$37.515,00
2017;AP;Vitória do Jari;Municipal;Urbana;16010795;ESC MUN FELINTO BATISTA;150;R$28.050,00
2017;BA;Acajutiba;Municipal;Urbana;29149738;ESCOLA MUNICIPAL ANTONIO CARLOS MAGALHAES;60;R$13.860,00
2017;BA;Acajutiba;Municipal;Urbana;29405785;ESCOLA MUNICIPAL PROFESSORA EUFROSINA DE ANDRADE CRUZ;82;R$13.950,00
2017;BA;Acajutiba;Municipal;Urbana;29149584;ESCOLA MUNICIPAL PROFESSORA RAIMUNDA CORREIA DOS SANTOS;60;R$13.860,00
2017;BA;Acajutiba;Municipal;Rural;29149657;ESCOLA MUNICIPAL JOAO ALVES DOS SANTOS;81;R$20.295,00
2017;BA;Acajutiba;Municipal;Urbana;29149665;ESCOLA MUNICIPAL PROFESSORA JERUZA LIMA DOS SANTOS;91;R$18.480,00
2017;BA;Água Fria;Municipal;Urbana;29432081;ESCOLA MUNICIPAL MARIA DE LOURDES CARNEIRO SANTOS;125;R$18.675,00
2017;BA;Água Fria;Municipal;Rural;29089522;ESCOLA MUNICIPAL PROª MARIA HELENA ARAUJO BISPO;150;R$40.785,00
2017;BA;Aiquara;Municipal;Urbana;29222540;GRUPO ESCOLAR EDGARD CARDOSO DE MOURA;60;R$9.345,00
2017;BA;Alagoinhas;Municipal;Urbana;29151058;ESCOLA MUNICIPAL MIGUEL FONTES;143;R$23.385,00
2017;BA;Alagoinhas;Municipal;Urbana;29150329;ESCOLA MUNICIPAL COMUNITARIA NOVA ESPERANCA;144;R$27.825,00
2017;BA;Alagoinhas;Municipal;Rural;29151279;ESCOLA MUNICIPAL DOM AVELAR BRANDAO VILELA;112;R$27.210,00
2017;BA;Alagoinhas;Municipal;Urbana;29392217;ESCOLA MUNICIPAL PROFESSOR MAURILIO JOSE DO ESPIRITO SANTO;80;R$4.195,00
2017;BA;Alagoinhas;Municipal;Urbana;29150248;ESCOLA MUNICIPAL ALVARO MULLER;89;R$14.010,00
2017;BA;Alagoinhas;Municipal;Rural;29150574;ESCOLA MUNICIPAL JOSE HONORATO;81;R$27.120,00
2017;BA;Alagoinhas;Municipal;Urbana;29150671;ESCOLA MUNICIPAL MIGUEL CALMON;140;R$28.020,00
2017;BA;Alagoinhas;Municipal;Urbana;29150680;ESCOLA MUNICIPAL MARCO MACIEL;120;R$23.400,00
2017;BA;Alagoinhas;Municipal;Rural;29150817;ESCOLA MUNICIPAL JOSE DE ANCHIETA;57;R$20.295,00
2017;BA;Alagoinhas;Municipal;Urbana;29150833;ESCOLA MUNICIPAL PEDRO FURTADO;150;R$28.110,00
2017;BA;Alagoinhas;Municipal;Urbana;29150981;ESCOLA MUNICIPAL TANCREDO NEVES;100;R$18.630,00
2017;BA;Alagoinhas;Municipal;Rural;29151228;ESCOLA MUNICIPAL PROFESSORA LUZIA MARGARIDA PINTO;70;R$6.110,00
2017;BA;Alcobaça;Municipal;Rural;29317665;ESCOLA NUCLEO MUNICIPAL ELOI FERREIRA;283;R$49.203,00
2017;BA;Alcobaça;Municipal;Rural;29330653;ESCOLA MUNICIPAL DO ENSINO FUNDAMENTAL MARIA QUITERIA;152;R$47.640,00
2017;BA;Alcobaça;Municipal;Rural;29357306;ESCOLA MUNICIPAL DO ENSINO FUNDAMENTAL ULISSES GUIMARAES;176;R$54.480,00
2017;BA;Almadina;Municipal;Urbana;29292263;ESCOLA PROFESSORA ALICE OLIVEIRA LIMA;104;R$14.085,00
2017;BA;Amargosa;Municipal;Rural;29223024;ESCOLA MUNICIPAL DR ARMANDO DA SILVA LIBORIO;25;R$6.705,00
2017;BA;Amargosa;Municipal;Rural;29222664;ESCOLA MUNICIPAL DEOLINDA MAIA SALES;40;R$13.425,00
2017;BA;Andaraí;Municipal;Urbana;29917751;ESCOLA DE TEMPO INTEGRAL STEFANO TALENTI;64;R$13.920,00
2017;BA;Andorinha;Municipal;Rural;29047552;ESCOLA MUNICIPAL DE VILA MEDRADO;50;R$13.650,00
2017;BA;Andorinha;Municipal;Urbana;29048028;ESCOLA MUNICIPAL SAO JOSE;50;R$9.390,00
2017;BA;Antas;Municipal;Rural;29126118;ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL ACCIOLY VIEIRA;89;R$16.353,00
2017;BA;Antas;Municipal;Urbana;29126517;ESCOLA MUNICIPAL DE ENSINO FUNDAMENAL ALZIRA FELIX DO NASCIMENTO;138;R$16.794,00
2017;BA;Antônio Cardoso;Municipal;Rural;29090598;ESC MUL STO ESTEVAO VELHO;50;R$4.090,00
2017;BA;Antônio Cardoso;Municipal;Rural;29090733;ESCOLA JOAO TELES DE CARVALHO;50;R$4.090,00
2017;BA;Aporá;Municipal;Urbana;29151619;COLEGIO MUNICIPAL OLIVEIRA BRITO;80;R$14.040,00
2017;BA;Aporá;Municipal;Urbana;29332877;ESCOLA MUNICIPAL SENADOR ANTONIO CARLOS MAGALHAES;60;R$13.860,00
2017;BA;Apuarema;Municipal;Urbana;29416426;ESCOLA FRANCISCO PEDRO DOS SANTOS;65;R$13.770,00
2017;BA;Araças;Municipal;Urbana;29417058;COLEGIO MUNICIPAL MARCIO NIVALDO DOS SANTOS BORGES;100;R$18.720,00
2017;BA;Aracatu;Municipal;Rural;29256003;ESCOLA MUNICIPAL EUCLIDES DA SILVEIRA MAIA;140;R$40.845,00
2017;BA;Aracatu;Municipal;Urbana;29255830;ESCOLA MUNICIPAL VITAL DA SILVEIRA COSTA;80;R$18.450,00
2017;BA;Araci;Municipal;Urbana;29418364;ESCOLA PADRE JOAO EUDES ROCHA DE JESUS;60;R$13.860,00
2017;BA;Araci;Municipal;Rural;29135303;ESC PRODUCAO COMUNITARIA DA RIBEIRA;100;R$27.420,00
2017;BA;Araci;Municipal;Rural;29135842;JOAO PEREIRA DE PINHO;100;R$27.195,00
2017;BA;Araci;Municipal;Urbana;29336953;ESC JOSE NILTON DA SILVA SANTIAGO;78;R$11.070,00
2017;BA;Araci;Municipal;Rural;29135524;ESCOLA TIRADENTES;100;R$27.420,00
2017;BA;Aratuípe;Municipal;Urbana;29162106;GRUPO ESC DR MANOEL VITORINO;157;R$27.975,00
2017;BA;Aratuípe;Municipal;Urbana;29162122;ESC JOANA ANGELICA;70;R$13.770,00
2017;BA;Aurelino Leal;Municipal;Urbana;29292913;ESCOLA MUNICIPAL DR ANTONIO CARLOS MAGALHAES;95;R$18.705,00
2017;BA;Aurelino Leal;Municipal;Rural;29292875;ESC AGRUPADA DR VASCO FILHO;38;R$13.395,00
2017;BA;Aurelino Leal;Municipal;Urbana;29428920;ESCOLA MUNICIPAL MANOEL ALVES DE SOUZA;132;R$27.870,00
2017;BA;Baixa Grande;Municipal;Urbana;29080657;ESCOLA DE 1º GRAU LIDIA PEIXOTO SANTANA;150;R$8.430,00
2017;BA;Baixa Grande;Municipal;Urbana;29080681;ESCOLA DEPUTADO AFRISIO VIEIRA LIMA;78;R$18.450,00
2017;BA;Barra;Municipal;Urbana;29418704;ESCOLA MUNICIPAL EVARISTO JOSE DOS REIS;220;R$25.308,00
2017;BA;Barra;Municipal;Rural;29036208;ESCOLA MUNICIPAL ARCANJA MARIA;80;R$20.505,00
2017;BA;Barra;Municipal;Rural;29036798;ESCOLA MUNICIPAL BONFIM - BREJO BONFIM;100;R$27.105,00
2017;BA;Barra;Municipal;Rural;29036631;ESCOLA MUNICIPAL MONSENHOR OMENA;120;R$34.050,00
2017;BA;Barra;Municipal;Rural;29037328;ESCOLA MUNICIPAL DE TAPERA;90;R$27.240,00
2017;BA;Barra;Municipal;Rural;29036429;ESCOLA MUNICIPAL ENGENHEIRO HALFELD;150;R$27.255,00
2017;BA;Barra;Municipal;Rural;29383587;ESCOLA MUNICIPAL SR DO BONFIM - VEREDA SACAO;100;R$27.090,00
2017;BA;Barra;Municipal;Rural;29036437;ESCOLA MUNICIPAL ESPIRITO SANTO;157;R$28.629,00
2017;BA;Barra;Municipal;Rural;29337038;ESCOLA MUNICIPAL DE IGARITE;150;R$27.375,00
2017;BA;Barra;Municipal;Urbana;29037247;ESCOLA MUNICIPAL PROFESSORA ODETE ALMEIDA DO VALE;170;R$19.674,00
2017;BA;Barra;Municipal;Rural;29037379;ESCOLA MUNICIPAL SANTANA;80;R$27.120,00
2017;BA;Barra;Municipal;Rural;29037034;ESCOLA MUNICIPAL VISCONDE DO BOM CONSELHO;160;R$28.656,00
2017;BA;Barra do Choça;Municipal;Rural;29267838;ESCOLA MUNICIPAL JOAO BATISTA FIGUEIREDO;60;R$6.060,00
2017;BA;Barra do Choça;Municipal;Urbana;29267595;ESCOLA MUNICIPAL FRANCISCO AMORIM;60;R$4.140,00
2017;BA;Barreiras;Municipal;Urbana;29378850;CAIC - MURILIO DE AVELLAR HINGEL;80;R$18.480,00
2017;BA;Barreiras;Municipal;Urbana;29001021;ESCOLA MUNICIPAL DONA MARIA CASTRO E SILVA;40;R$9.240,00
2017;BA;Barreiras;Municipal;Urbana;29385164;ESCOLA MUNICIPAL PAULO FREIRE;80;R$13.995,00
2017;BA;Barreiras;Municipal;Urbana;29462045;CENTRO MUNICIPAL DE APRENDIZAGEM PAULO MACHADO;80;R$11.088,00
2017;BA;Barreiras;Municipal;Rural;29001072;ESCOLA MUNICIPAL DE 1º GRAU DO POVOADO DE BARAUNA;100;R$27.405,00
2017;BA;Barro Preto;Municipal;Urbana;29357713;ESCOLA MUNICIPAL OLAVO CLEMENTINO DOS SANTOS;44;R$5.580,00
2017;BA;Barrocas;Municipal;Rural;29147697;ESCOLA JOAO FRANCISCO PEREIRA;160;R$40.815,00
2017;BA;Belmonte;Municipal;Urbana;29294290;ESCOLA MUNICIPAL GLAUCIA PATERNOSTRO SUZART;90;R$11.178,00
2017;BA;Belmonte;Municipal;Urbana;29294410;GRUPO ESCOLAR PROF LICIA MARIA PATERNOSTRO;100;R$18.765,00
2017;BA;Belmonte;Municipal;Urbana;29294193;ESCOLA PROFESSOR LUCIO COELHO;100;R$18.765,00
2017;BA;Belmonte;Municipal;Urbana;29334675;ESCOLA MUNICIPAL ANTONIA PORTO;60;R$2.755,00
2017;BA;Belmonte;Municipal;Urbana;29294584;ESCOLA MUNICIPAL CLEMENCEAU TEIXEIRA;220;R$37.410,00
2017;BA;Belmonte;Municipal;Urbana;29294487;ESC VITORIA PATERNOSTRO;100;R$18.735,00
2017;BA;Belo Campo;Municipal;Rural;29268311;ESCOLA MUNICIPAL JOAO FERREIRA DOS SANTOS;48;R$13.485,00
2017;BA;Belo Campo;Municipal;Urbana;29267986;ESCOLA MUNICIPAL EDVALDO FLORES;100;R$18.750,00
2017;BA;Biritinga;Municipal;Rural;29136083;ESCOLA MUNICIPAL ANA NERI;109;R$34.035,00
2017;BA;Biritinga;Municipal;Rural;29136091;ESCOLA MUNICIPAL ARISTEU BARBOSA;76;R$20.400,00
